Tỉnh Thành Phố,Mã TP,Quận Huyện,Mã QH,Phường Xã,Mã PX,Cấp
Ninh Bình,37,Yên Mô,377,Yên Nhân,14737,Xã
Ninh Bình,37,Yên Mô,377,Yên Mỹ,14740,Xã
Ninh Bình,37,Yên Mô,377,Yên Mạc,14743,Xã
Ninh Bình,37,Yên Mô,377,Yên Đồng,14746,Xã
Ninh Bình,37,Yên Mô,377,Yên Thái,14749,Xã
Ninh Bình,37,Yên Mô,377,Yên Lâm,14752,Xã
Thanh Hóa,38,Thanh Hóa,380,Hàm Rồng,14755,Phường
Thanh Hóa,38,Thanh Hóa,380,Đông Thọ,14758,Phường
Thanh Hóa,38,Thanh Hóa,380,Nam Ngạn,14761,Phường
Thanh Hóa,38,Thanh Hóa,380,Trường Thi,14764,Phường
Thanh Hóa,38,Thanh Hóa,380,Điện Biên,14767,Phường
Thanh Hóa,38,Thanh Hóa,380,Phú Sơn,14770,Phường
Thanh Hóa,38,Thanh Hóa,380,Lam Sơn,14773,Phường
Thanh Hóa,38,Thanh Hóa,380,Ba Đình,14776,Phường
Thanh Hóa,38,Thanh Hóa,380,Ngọc Trạo,14779,Phường
Thanh Hóa,38,Thanh Hóa,380,Đông Vệ,14782,Phường
Thanh Hóa,38,Thanh Hóa,380,Đông Sơn,14785,Phường
Thanh Hóa,38,Thanh Hóa,380,Tân Sơn,14788,Phường
Thanh Hóa,38,Thanh Hóa,380,Đông Cương,14791,Phường
Thanh Hóa,38,Thanh Hóa,380,Đông Hương,14794,Phường
Thanh Hóa,38,Thanh Hóa,380,Đông Hải,14797,Phường
Thanh Hóa,38,Thanh Hóa,380,Quảng Hưng,14800,Phường
Thanh Hóa,38,Thanh Hóa,380,Quảng Thắng,14803,Phường
Thanh Hóa,38,Thanh Hóa,380,Quảng Thành,14806,Phường
Thanh Hóa,38,Thanh Hóa,380,Thiệu Vân,15850,Xã
Thanh Hóa,38,Thanh Hóa,380,Thiệu Khánh,15856,Xã
Thanh Hóa,38,Thanh Hóa,380,Thiệu Dương,15859,Xã
Thanh Hóa,38,Thanh Hóa,380,Tào Xuyên,15868,Phường
Thanh Hóa,38,Thanh Hóa,380,Hoằng Lý,15913,Xã
Thanh Hóa,38,Thanh Hóa,380,Hoằng Long,15922,Xã
Thanh Hóa,38,Thanh Hóa,380,Hoằng Quang,15925,Xã
Thanh Hóa,38,Thanh Hóa,380,Hoằng Đại,15970,Xã
Thanh Hóa,38,Thanh Hóa,380,Hoằng Anh,16009,Xã
Thanh Hóa,38,Thanh Hóa,380,An Hoạch,16379,Phường
Thanh Hóa,38,Thanh Hóa,380,Đông Lĩnh,16396,Xã
Thanh Hóa,38,Thanh Hóa,380,Đông Vinh,16429,Xã
Thanh Hóa,38,Thanh Hóa,380,Đông Tân,16432,Xã
Thanh Hóa,38,Thanh Hóa,380,Đông Hưng,16435,Xã
Thanh Hóa,38,Thanh Hóa,380,Quảng Thịnh,16441,Xã
Thanh Hóa,38,Thanh Hóa,380,Quảng Đông,16459,Xã
Thanh Hóa,38,Thanh Hóa,380,Quảng Cát,16507,Xã
Thanh Hóa,38,Thanh Hóa,380,Quảng Phú,16522,Xã
Thanh Hóa,38,Thanh Hóa,380,Quảng Tâm,16525,Xã
Thanh Hóa,38,Bỉm Sơn,381,Bắc Sơn,14809,Phường
Thanh Hóa,38,Bỉm Sơn,381,Ba Đình,14812,Phường
Thanh Hóa,38,Bỉm Sơn,381,Lam Sơn,14815,Phường
Thanh Hóa,38,Bỉm Sơn,381,Ngọc Trạo,14818,Phường
Thanh Hóa,38,Bỉm Sơn,381,Đông Sơn,14821,Phường
Thanh Hóa,38,Bỉm Sơn,381,Phú Sơn,14823,Phường
Thanh Hóa,38,Bỉm Sơn,381,Quang Trung,14824,Xã
Thanh Hóa,38,Bỉm Sơn,381,Hà Lan,14827,Xã
Thanh Hóa,38,Sầm Sơn,382,Trung Sơn,14830,Phường
Thanh Hóa,38,Sầm Sơn,382,Bắc Sơn,14833,Phường
Thanh Hóa,38,Sầm Sơn,382,Trường Sơn,14836,Phường
Thanh Hóa,38,Sầm Sơn,382,Quảng Cư,14839,Phường
Thanh Hóa,38,Sầm Sơn,382,Quảng Tiến,14842,Phường
Thanh Hóa,38,Sầm Sơn,382,Quảng Minh,16513,Xã
Thanh Hóa,38,Sầm Sơn,382,Quảng Hùng,16516,Xã
Thanh Hóa,38,Sầm Sơn,382,Quảng Thọ,16528,Phường
Thanh Hóa,38,Sầm Sơn,382,Quảng Châu,16531,Phường
Thanh Hóa,38,Sầm Sơn,382,Quảng Vinh,16534,Phường
Thanh Hóa,38,Sầm Sơn,382,Quảng Đại,16537,Xã
Thanh Hóa,38,Mường Lát,384,Mường Lát,14845,Thị trấn
Thanh Hóa,38,Mường Lát,384,Tam Chung,14848,Xã
Thanh Hóa,38,Mường Lát,384,Tén Tằn,14851,Xã
Thanh Hóa,38,Mường Lát,384,Mường Lý,14854,Xã
Thanh Hóa,38,Mường Lát,384,Trung Lý,14857,Xã
Thanh Hóa,38,Mường Lát,384,Quang Chiểu,14860,Xã
Thanh Hóa,38,Mường Lát,384,Pù Nhi,14863,Xã
Thanh Hóa,38,Mường Lát,384,Nhi Sơn,14864,Xã
Thanh Hóa,38,Mường Lát,384,Mường Chanh,14866,Xã
Thanh Hóa,38,Quan Hóa,385,Quan Hóa,14869,Thị trấn
Thanh Hóa,38,Quan Hóa,385,Thành Sơn,14872,Xã
Thanh Hóa,38,Quan Hóa,385,Trung Sơn,14875,Xã
Thanh Hóa,38,Quan Hóa,385,Phú Thanh,14878,Xã
Thanh Hóa,38,Quan Hóa,385,Trung Thành,14881,Xã
Thanh Hóa,38,Quan Hóa,385,Phú Lệ,14884,Xã
Thanh Hóa,38,Quan Hóa,385,Phú Sơn,14887,Xã
Thanh Hóa,38,Quan Hóa,385,Phú Xuân,14890,Xã
Thanh Hóa,38,Quan Hóa,385,Thanh Xuân,14893,Xã
Thanh Hóa,38,Quan Hóa,385,Hiền Chung,14896,Xã
Thanh Hóa,38,Quan Hóa,385,Hiền Kiệt,14899,Xã
Thanh Hóa,38,Quan Hóa,385,Nam Tiến,14902,Xã
Thanh Hóa,38,Quan Hóa,385,Hồi Xuân,14905,Xã
Thanh Hóa,38,Quan Hóa,385,Thiên Phủ,14908,Xã
Thanh Hóa,38,Quan Hóa,385,Phú Nghiêm,14911,Xã
Thanh Hóa,38,Quan Hóa,385,Nam Xuân,14914,Xã
Thanh Hóa,38,Quan Hóa,385,Nam Động,14917,Xã
Thanh Hóa,38,Quan Hóa,385,Xuân Phú,14920,Xã
Thanh Hóa,38,Bá Thước,386,Cành Nàng,14923,Thị trấn
Thanh Hóa,38,Bá Thước,386,Điền Thượng,14926,Xã
Thanh Hóa,38,Bá Thước,386,Điền Hạ,14929,Xã
Thanh Hóa,38,Bá Thước,386,Điền Quang,14932,Xã
Thanh Hóa,38,Bá Thước,386,Điền Trung,14935,Xã
Thanh Hóa,38,Bá Thước,386,Thành Sơn,14938,Xã
Thanh Hóa,38,Bá Thước,386,Lương Ngoại,14941,Xã
Thanh Hóa,38,Bá Thước,386,Ái Thượng,14944,Xã
Thanh Hóa,38,Bá Thước,386,Lương Nội,14947,Xã
Thanh Hóa,38,Bá Thước,386,Điền Lư,14950,Xã
Thanh Hóa,38,Bá Thước,386,Lương Trung,14953,Xã
Thanh Hóa,38,Bá Thước,386,Lũng Niêm,14956,Xã
Thanh Hóa,38,Bá Thước,386,Lũng Cao,14959,Xã
Thanh Hóa,38,Bá Thước,386,Hạ Trung,14962,Xã
Thanh Hóa,38,Bá Thước,386,Cổ Lũng,14965,Xã
Thanh Hóa,38,Bá Thước,386,Thành Lâm,14968,Xã
Thanh Hóa,38,Bá Thước,386,Ban Công,14971,Xã
Thanh Hóa,38,Bá Thước,386,Kỳ Tân,14974,Xã
Thanh Hóa,38,Bá Thước,386,Văn Nho,14977,Xã
Thanh Hóa,38,Bá Thước,386,Thiết Ống,14980,Xã
Thanh Hóa,38,Bá Thước,386,Lâm Sa,14983,Xã
Thanh Hóa,38,Bá Thước,386,Thiết Kế,14986,Xã
Thanh Hóa,38,Bá Thước,386,Tân Lập,14989,Xã
Thanh Hóa,38,Quan Sơn,387,Quan Sơn,14992,Thị trấn
Thanh Hóa,38,Quan Sơn,387,Trung Xuân,14995,Xã
Thanh Hóa,38,Quan Sơn,387,Trung Thượng,14998,Xã
Thanh Hóa,38,Quan Sơn,387,Trung Tiến,14999,Xã
Thanh Hóa,38,Quan Sơn,387,Trung Hạ,15001,Xã
Thanh Hóa,38,Quan Sơn,387,Sơn Hà,15004,Xã
Thanh Hóa,38,Quan Sơn,387,Tam Thanh,15007,Xã
Thanh Hóa,38,Quan Sơn,387,Sơn Thủy,15010,Xã
Thanh Hóa,38,Quan Sơn,387,Na Mèo,15013,Xã
Thanh Hóa,38,Quan Sơn,387,Sơn Lư,15016,Xã
Thanh Hóa,38,Quan Sơn,387,Tam Lư,15019,Xã
Thanh Hóa,38,Quan Sơn,387,Sơn Điện,15022,Xã
Thanh Hóa,38,Quan Sơn,387,Mường Mìn,15025,Xã
Thanh Hóa,38,Lang Chánh,388,Lang Chánh,15028,Thị trấn
Thanh Hóa,38,Lang Chánh,388,Yên Khương,15031,Xã
Thanh Hóa,38,Lang Chánh,388,Yên Thắng,15034,Xã
Thanh Hóa,38,Lang Chánh,388,Trí Nang,15037,Xã
Thanh Hóa,38,Lang Chánh,388,Giao An,15040,Xã
Thanh Hóa,38,Lang Chánh,388,Giao Thiện,15043,Xã
Thanh Hóa,38,Lang Chánh,388,Tân Phúc,15046,Xã
Thanh Hóa,38,Lang Chánh,388,Tam Văn,15049,Xã
Thanh Hóa,38,Lang Chánh,388,Lâm Phú,15052,Xã
Thanh Hóa,38,Lang Chánh,388,Quang Hiến,15055,Xã
Thanh Hóa,38,Lang Chánh,388,Đồng Lương,15058,Xã
Thanh Hóa,38,Ngọc Lặc,389,Ngọc Lặc,15061,Thị trấn
Thanh Hóa,38,Ngọc Lặc,389,Lam Sơn,15064,Xã
Thanh Hóa,38,Ngọc Lặc,389,Mỹ Tân,15067,Xã
Thanh Hóa,38,Ngọc Lặc,389,Thúy Sơn,15070,Xã
Thanh Hóa,38,Ngọc Lặc,389,Thạch Lập,15073,Xã
Thanh Hóa,38,Ngọc Lặc,389,Vân Âm,15076,Xã
Thanh Hóa,38,Ngọc Lặc,389,Cao Ngọc,15079,Xã
Thanh Hóa,38,Ngọc Lặc,389,Ngọc Khê,15082,Xã
Thanh Hóa,38,Ngọc Lặc,389,Quang Trung,15085,Xã
Thanh Hóa,38,Ngọc Lặc,389,Đồng Thịnh,15088,Xã
Thanh Hóa,38,Ngọc Lặc,389,Ngọc Liên,15091,Xã
Thanh Hóa,38,Ngọc Lặc,389,Ngọc Sơn,15094,Xã
Thanh Hóa,38,Ngọc Lặc,389,Lộc Thịnh,15097,Xã
Thanh Hóa,38,Ngọc Lặc,389,Cao Thịnh,15100,Xã
Thanh Hóa,38,Ngọc Lặc,389,Ngọc Trung,15103,Xã
Thanh Hóa,38,Ngọc Lặc,389,Phùng Giáo,15106,Xã
Thanh Hóa,38,Ngọc Lặc,389,Phùng Minh,15109,Xã
Thanh Hóa,38,Ngọc Lặc,389,Phúc Thịnh,15112,Xã
Thanh Hóa,38,Ngọc Lặc,389,Nguyệt Ấn,15115,Xã
Thanh Hóa,38,Ngọc Lặc,389,Kiên Thọ,15118,Xã
Thanh Hóa,38,Ngọc Lặc,389,Minh Tiến,15121,Xã
Thanh Hóa,38,Ngọc Lặc,389,Minh Sơn,15124,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Thủy,15127,Thị trấn
Thanh Hóa,38,Cẩm Thủy,390,Phúc Do,15130,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Thành,15133,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Quý,15136,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Lương,15139,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Thạch,15142,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Liên,15145,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Giang,15148,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Bình,15151,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Tú,15154,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Sơn,15157,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Châu,15160,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Tâm,15163,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Phong,15166,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Ngọc,15169,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Long,15172,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Yên,15175,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Tân,15178,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Phú,15181,Xã
Thanh Hóa,38,Cẩm Thủy,390,Cẩm Vân,15184,Xã
Thanh Hóa,38,Thạch Thành,391,Kim Tân,15187,Thị trấn
Thanh Hóa,38,Thạch Thành,391,Vân Du,15190,Thị trấn
Thanh Hóa,38,Thạch Thành,391,Thạch Tân,15193,Xã
Thanh Hóa,38,Thạch Thành,391,Thạch Lâm,15196,Xã
Thanh Hóa,38,Thạch Thành,391,Thạch Quảng,15199,Xã
Thanh Hóa,38,Thạch Thành,391,Thạch Tượng,15202,Xã
Thanh Hóa,38,Thạch Thành,391,Thạch Cẩm,15205,Xã
Thanh Hóa,38,Thạch Thành,391,Thạch Sơn,15208,Xã
Thanh Hóa,38,Thạch Thành,391,Thạch Bình,15211,Xã
Thanh Hóa,38,Thạch Thành,391,Thạch Định,15214,Xã
Thanh Hóa,38,Thạch Thành,391,Thạch Đồng,15217,Xã
Thanh Hóa,38,Thạch Thành,391,Thạch Long,15220,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Mỹ,15223,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Yên,15226,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Vinh,15229,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Minh,15232,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Công,15235,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Tân,15238,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Trực,15241,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Vân,15244,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Tâm,15247,Xã
Thanh Hóa,38,Thạch Thành,391,Thành An,15250,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Thọ,15253,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Tiến,15256,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Long,15259,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Kim,15262,Xã
Thanh Hóa,38,Thạch Thành,391,Thành Hưng,15265,Xã
Thanh Hóa,38,Thạch Thành,391,Ngọc Trạo,15268,Xã
Thanh Hóa,38,Hà Trung,392,Hà Trung,15271,Thị trấn
Thanh Hóa,38,Hà Trung,392,Hà Long,15274,Xã
Thanh Hóa,38,Hà Trung,392,Hà Vinh,15277,Xã
Thanh Hóa,38,Hà Trung,392,Hà Bắc,15280,Xã
Thanh Hóa,38,Hà Trung,392,Hà Vân,15283,Xã
Thanh Hóa,38,Hà Trung,392,Hà Yên,15286,Xã
Thanh Hóa,38,Hà Trung,392,Hà Thanh,15289,Xã
Thanh Hóa,38,Hà Trung,392,Hà Giang,15292,Xã
Thanh Hóa,38,Hà Trung,392,Hà Dương,15295,Xã
Thanh Hóa,38,Hà Trung,392,Hà Phú,15298,Xã
Thanh Hóa,38,Hà Trung,392,Hà Phong,15301,Xã
Thanh Hóa,38,Hà Trung,392,Hà Ngọc,15304,Xã
Thanh Hóa,38,Hà Trung,392,Hà Ninh,15307,Xã
Thanh Hóa,38,Hà Trung,392,Hà Lâm,15310,Xã
Thanh Hóa,38,Hà Trung,392,Hà Sơn,15313,Xã
Thanh Hóa,38,Hà Trung,392,Hà Lĩnh,15316,Xã
Thanh Hóa,38,Hà Trung,392,Hà Đông,15319,Xã
Thanh Hóa,38,Hà Trung,392,Hà Tân,15322,Xã
Thanh Hóa,38,Hà Trung,392,Hà Tiến,15325,Xã
Thanh Hóa,38,Hà Trung,392,Hà Bình,15328,Xã
Thanh Hóa,38,Hà Trung,392,Hà Lai,15331,Xã
Thanh Hóa,38,Hà Trung,392,Hà Châu,15334,Xã
Thanh Hóa,38,Hà Trung,392,Hà Toại,15337,Xã
Thanh Hóa,38,Hà Trung,392,Hà Thái,15340,Xã
Thanh Hóa,38,Hà Trung,392,Hà Hải,15343,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Lộc,15346,Thị trấn
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Thành,15349,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Quang,15352,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Yên,15355,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Tiến,15358,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Long,15361,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Phúc,15364,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Hưng,15367,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Minh,15370,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Khang,15373,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Hòa,15376,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Hùng,15379,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Tân,15382,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Ninh,15385,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh Thịnh,15388,Xã
Thanh Hóa,38,Vĩnh Lộc,393,Vĩnh An,15391,Xã
Thanh Hóa,38,Yên Định,394,Quán Lào,15394,Thị trấn
Thanh Hóa,38,Yên Định,394,Thống Nhất,15397,Thị trấn
Thanh Hóa,38,Yên Định,394,Yên Phú,15400,Xã
Thanh Hóa,38,Yên Định,394,Yên Lâm,15403,Xã
Thanh Hóa,38,Yên Định,394,Yên Tâm,15406,Xã
Thanh Hóa,38,Yên Định,394,Yên Giang,15409,Xã
Thanh Hóa,38,Yên Định,394,Quí Lộc,15412,Xã
Thanh Hóa,38,Yên Định,394,Yên Thọ,15415,Xã
Thanh Hóa,38,Yên Định,394,Yên Trung,15418,Xã
Thanh Hóa,38,Yên Định,394,Yên Trường,15421,Xã
Thanh Hóa,38,Yên Định,394,Yên Bái,15424,Xã
Thanh Hóa,38,Yên Định,394,Yên Phong,15427,Xã
Thanh Hóa,38,Yên Định,394,Yên Thái,15430,Xã
Thanh Hóa,38,Yên Định,394,Yên Hùng,15433,Xã
Thanh Hóa,38,Yên Định,394,Yên Thịnh,15436,Xã
Thanh Hóa,38,Yên Định,394,Yên Ninh,15439,Xã
Thanh Hóa,38,Yên Định,394,Yên Lạc,15442,Xã
Thanh Hóa,38,Yên Định,394,Định Tăng,15445,Xã
Thanh Hóa,38,Yên Định,394,Định Hòa,15448,Xã
Thanh Hóa,38,Yên Định,394,Định Thành,15451,Xã
Thanh Hóa,38,Yên Định,394,Định Công,15454,Xã
Thanh Hóa,38,Yên Định,394,Định Tân,15457,Xã
Thanh Hóa,38,Yên Định,394,Định Tiến,15460,Xã
Thanh Hóa,38,Yên Định,394,Định Long,15463,Xã
Thanh Hóa,38,Yên Định,394,Định Liên,15466,Xã
Thanh Hóa,38,Yên Định,394,Định Tường,15469,Xã
Thanh Hóa,38,Yên Định,394,Định Hưng,15472,Xã
Thanh Hóa,38,Yên Định,394,Định Hải,15475,Xã
Thanh Hóa,38,Yên Định,394,Định Bình,15478,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Xuân,15481,Thị trấn
Thanh Hóa,38,Thọ Xuân,395,Lam Sơn,15484,Thị trấn
Thanh Hóa,38,Thọ Xuân,395,Sao Vàng,15487,Thị trấn
Thanh Hóa,38,Thọ Xuân,395,Xuân Khánh,15490,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Nguyên,15493,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Thành,15496,Xã
Thanh Hóa,38,Thọ Xuân,395,Hạnh Phúc,15499,Xã
Thanh Hóa,38,Thọ Xuân,395,Bắc Lương,15502,Xã
Thanh Hóa,38,Thọ Xuân,395,Nam Giang,15505,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Phong,15508,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Lộc,15511,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Trường,15514,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Hòa,15517,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Hải,15520,Xã
Thanh Hóa,38,Thọ Xuân,395,Tây Hồ,15523,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Giang,15526,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Quang,15529,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Sơn,15532,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Hưng,15535,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Diên,15538,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Lâm,15541,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Xương,15544,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Bái,15547,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Phú,15550,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Thắng,15553,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Lam,15556,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Thiên,15559,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Minh,15562,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Châu,15565,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Lập,15568,Xã
Thanh Hóa,38,Thọ Xuân,395,Quảng Phú,15571,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Tín,15574,Xã
Thanh Hóa,38,Thọ Xuân,395,Phú Yên,15577,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Yên,15580,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Lai,15583,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Lập,15586,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Thắng,15589,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Minh,15592,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Tân,15595,Xã
Thanh Hóa,38,Thọ Xuân,395,Xuân Vinh,15598,Xã
Thanh Hóa,38,Thọ Xuân,395,Thọ Trường,15601,Xã
Thanh Hóa,38,Thường Xuân,396,Thường Xuân,15604,Thị trấn
Thanh Hóa,38,Thường Xuân,396,Bát Mọt,15607,Xã
Thanh Hóa,38,Thường Xuân,396,Yên Nhân,15610,Xã
Thanh Hóa,38,Thường Xuân,396,Xuân Lẹ,15619,Xã
Thanh Hóa,38,Thường Xuân,396,Vạn Xuân,15622,Xã
Thanh Hóa,38,Thường Xuân,396,Lương Sơn,15628,Xã
Thanh Hóa,38,Thường Xuân,396,Xuân Cao,15631,Xã
Thanh Hóa,38,Thường Xuân,396,Luận Thành,15634,Xã
Thanh Hóa,38,Thường Xuân,396,Luận Khê,15637,Xã
Thanh Hóa,38,Thường Xuân,396,Xuân Thắng,15640,Xã
Thanh Hóa,38,Thường Xuân,396,Xuân Lộc,15643,Xã
Thanh Hóa,38,Thường Xuân,396,Xuân Cẩm,15646,Xã
Thanh Hóa,38,Thường Xuân,396,Xuân Dương,15649,Xã
Thanh Hóa,38,Thường Xuân,396,Thọ Thanh,15652,Xã
Thanh Hóa,38,Thường Xuân,396,Ngọc Phụng,15655,Xã
Thanh Hóa,38,Thường Xuân,396,Xuân Chinh,15658,Xã
Thanh Hóa,38,Thường Xuân,396,Tân Thành,15661,Xã
Thanh Hóa,38,Triệu Sơn,397,Triệu Sơn,15664,Thị trấn
Thanh Hóa,38,Triệu Sơn,397,Thọ Sơn,15667,Xã
Thanh Hóa,38,Triệu Sơn,397,Thọ Bình,15670,Xã
Thanh Hóa,38,Triệu Sơn,397,Thọ Tiến,15673,Xã
Thanh Hóa,38,Triệu Sơn,397,Hợp Lý,15676,Xã
Thanh Hóa,38,Triệu Sơn,397,Hợp Tiến,15679,Xã
Thanh Hóa,38,Triệu Sơn,397,Hợp Thành,15682,Xã
Thanh Hóa,38,Triệu Sơn,397,Triệu Thành,15685,Xã
Thanh Hóa,38,Triệu Sơn,397,Hợp Thắng,15688,Xã
Thanh Hóa,38,Triệu Sơn,397,Minh Sơn,15691,Xã
Thanh Hóa,38,Triệu Sơn,397,Minh Dân,15694,Xã
Thanh Hóa,38,Triệu Sơn,397,Minh Châu,15697,Xã
Thanh Hóa,38,Triệu Sơn,397,Dân Lực,15700,Xã
Thanh Hóa,38,Triệu Sơn,397,Dân Lý,15703,Xã
Thanh Hóa,38,Triệu Sơn,397,Dân Quyền,15706,Xã
Thanh Hóa,38,Triệu Sơn,397,An Nông,15709,Xã
Thanh Hóa,38,Triệu Sơn,397,Văn Sơn,15712,Xã
Thanh Hóa,38,Triệu Sơn,397,Thái Hòa,15715,Xã
Thanh Hóa,38,Triệu Sơn,397,Tân Ninh,15718,Xã
Thanh Hóa,38,Triệu Sơn,397,Đồng Lợi,15721,Xã
Thanh Hóa,38,Triệu Sơn,397,Đồng Tiến,15724,Xã
Thanh Hóa,38,Triệu Sơn,397,Đồng Thắng,15727,Xã
Thanh Hóa,38,Triệu Sơn,397,Tiến Nông,15730,Xã
Thanh Hóa,38,Triệu Sơn,397,Khuyến Nông,15733,Xã
Thanh Hóa,38,Triệu Sơn,397,Xuân Thịnh,15736,Xã
Thanh Hóa,38,Triệu Sơn,397,Xuân Lộc,15739,Xã
Thanh Hóa,38,Triệu Sơn,397,Thọ Dân,15742,Xã
Thanh Hóa,38,Triệu Sơn,397,Xuân Thọ,15745,Xã
Thanh Hóa,38,Triệu Sơn,397,Thọ Tân,15748,Xã
Thanh Hóa,38,Triệu Sơn,397,Thọ Ngọc,15751,Xã
Thanh Hóa,38,Triệu Sơn,397,Thọ Cường,15754,Xã
Thanh Hóa,38,Triệu Sơn,397,Thọ Phú,15757,Xã
Thanh Hóa,38,Triệu Sơn,397,Thọ Vực,15760,Xã
Thanh Hóa,38,Triệu Sơn,397,Thọ Thế,15763,Xã
Thanh Hóa,38,Triệu Sơn,397,Nông Trường,15766,Xã
Thanh Hóa,38,Triệu Sơn,397,Bình Sơn,15769,Xã
Thanh Hóa,38,Thiệu Hóa,398,Vạn Hà,15772,Thị trấn
Thanh Hóa,38,Thiệu Hóa,398,Thiệu Ngọc,15775,Xã
Thanh Hóa,38,Thiệu Hóa,398,Thiệu Vũ,15778,Xã
Thanh Hóa,38,Thiệu Hóa,398,Thiệu Phúc,15781,Xã
Thanh Hóa,38,Thiệu Hóa,398,Thiệu Tiến,15784,Xã
Thanh Hóa,38,Thiệu Hóa,398,Thiệu Công,15787,Xã
Thanh Hóa,38,Thiệu Hóa,398,Thiệu Phú,15790,Xã
Thanh Hóa,38,Thiệu Hóa,398,Thiệu Long,15793,Xã
Thanh Hóa,38,Thiệu Hóa,398,Thiệu Giang,15796,Xã
